Volatility 3 Framework 2.26.2

Offset	Name
0xc90c09520320	\Program Files (x86)\Microsoft\Edge\Application\126.0.2592.87\resources.pak
0xc90c095204b0	\Windows\Fonts\segoeuil.ttf
0xc90c09520640	\Windows\System32\winevt\Logs\State.evtx
0xc90c09520960	\$ConvertToNonresident
0xc90c09520af0	\$Directory
0xc90c09520c80	\Program Files\WindowsApps\Microsoft.ScreenSketch_10.1907.2471.0_x64__8wekyb3d8bbwe\AppxManifest.xml
0xc90c09520e10	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\GPUCache\data_0
0xc90c095212c0	\Windows\System32\en-US\winnlsres.dll.mui
0xc90c09521450	\Windows\Fonts\arialbd.ttf
0xc90c095215e0	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\DawnWebGPUCache\data_0
0xc90c09521c20	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.SkypeApp_14.53.77.0_x64__kzf8qxf38zg5c\S-1-5-21-3274565340-3808842250-3617890653-1001.pckgdep
0xc90c09521db0	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\DawnGraphiteCache\data_3
0xc90c095220d0	\Windows\System32\en-US\KernelBase.dll.mui
0xc90c09522260	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\EdgeCoupons\coupons_data.db\LOG
0xc90c095223f0	\Windows\System32\dmenterprisediagnostics.dll
0xc90c09522580	\Windows\System32
0xc90c09522710	\Users\Elon\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\B2FAF7692FD9FFBD64EDE317E42334BA_93702E680A5530C052C8D2BA33A2225F
0xc90c095228a0	\Windows\SysWOW64\netprofm.dll
0xc90c09522a30	\Windows\System32\en-US\mswsock.dll.mui
0xc90c09522ee0	\Windows\Fonts\segoeuisl.ttf
0xc90c09523200	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\a0c07d0dc2fc7af2_0
0xc90c09523390	\Windows\System32\en-US\ole32.dll.mui
0xc90c09523520	\$Directory
0xc90c095236b0	\Endpoint
0xc90c09523840	\Windows\servicing\en-US\TrustedInstaller.exe.mui
0xc90c09523b60	\Windows\System32\security.dll
0xc90c09523e80	\Windows\System32\wbem\WmiPerfInst.dll
0xc90c095241a0	\Users\Elon\AppData\LocalLow\Microsoft\CryptnetUrlCache\Content\77EC63BDA74BD0D0E0426DC8F8008506
0xc90c09524330	\$ConvertToNonresident
0xc90c095244c0	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\DawnWebGPUCache\data_0
0xc90c09524650	\Windows\System32\en-US\combase.dll.mui
0xc90c095247e0	\Windows\servicing\CbsMsg.dll
0xc90c09524970	\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.1940_none_7dd80d767cb5c7b0\TiWorker.exe
0xc90c09524c90	\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.1940_none_7dd80d767cb5c7b0\CbsCore.dll
0xc90c095252d0	\Windows\System32\en-US\propsys.dll.mui
0xc90c09525460	\Windows\Fonts\seguibl.ttf
0xc90c09525780	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsCalculator_10.1906.55.0_x64__8wekyb3d8bbwe\ActivationStore.dat
0xc90c09525910	\Windows\System32\en-US\winnlsres.dll.mui
0xc90c09525aa0	\ProgramData\Microsoft\Windows\Start Menu
0xc90c09525c30	\Users\Elon\AppData\Roaming\Microsoft\Windows\Start Menu
0xc90c09525dc0	\Windows\System32\en-US\ieframe.dll.mui
0xc90c095260e0	\Windows\System32\en-US\Geolocation.dll.mui
0xc90c09526270	\Windows\servicing\CbsApi.dll
0xc90c09526400	\$Directory
0xc90c09526590	\$ConvertToNonresident
0xc90c09526720	\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.1940_none_7dd80d767cb5c7b0\TiWorker.exe
0xc90c095268b0	\Windows\System32\en-US\ole32.dll.mui
0xc90c09526a40	\$Directory
0xc90c09526bd0	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\EdgeCoupons\coupons_data.db\000005.ldb
0xc90c09526d60	\Windows\Prefetch\TIWORKER.EXE-252288BE.pf
0xc90c09526ef0	\Windows\Fonts\segoeuiz.ttf
0xc90c09527210	\Windows\System32\en-US\shell32.dll.mui
0xc90c095273a0	\$Directory
0xc90c095276c0	\Windows\WinSxS\x86_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.1940_none_21b971f2c458567a\TiWorker.exe
0xc90c095279e0	\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
0xc90c09527d00	\Windows\System32\WinMetadata\Windows.Foundation.winmd
0xc90c09528340	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\DawnGraphiteCache\data_1
0xc90c095284d0	\$Directory
0xc90c09528660	\Program Files\WindowsApps\Microsoft.UI.Xaml.2.0_2.1810.18004.0_x64__8wekyb3d8bbwe\resources.pri
0xc90c09528980	\Windows\System32\srclient.dll
0xc90c09528ca0	\CMApi
0xc90c095292e0	\Program Files\WindowsApps\Microsoft.WindowsCalculator_10.1906.55.0_x64__8wekyb3d8bbwe\Calculator.exe
0xc90c09529470	\Windows\Fonts\seguibli.ttf
0xc90c09529600	\Windows\System32\NPSMDesktopProvider.dll
0xc90c09529790	\Windows\Fonts\seguili.ttf
0xc90c09529c40	\Sessions\1\AppContainerNamedObjects\S-1-15-2-466767348-3739614953-2700836392-1801644223-4227750657-1087833535-2488631167
0xc90c09529dd0	\LOCAL\mojo.5488.5704.8089490486492145300
0xc90c0952a0f0	\LOCAL\mojo.5488.5704.8089490486492145300
0xc90c0952a5a0	\$Directory
0xc90c0952a730	\Windows\System32\en-US\KernelBase.dll.mui
0xc90c0952aa50	\Windows\System32\config\COMPONENTS
0xc90c0952abe0	\Windows\Fonts\times.ttf
0xc90c0952b220	\Program Files (x86)\Microsoft\Edge\Application\126.0.2592.87\icudtl.dat
0xc90c0952b3b0	\$Directory
0xc90c0952b540	\Windows\Fonts\arialbd.ttf
0xc90c0952b6d0	\Windows\Fonts\arialbi.ttf
0xc90c0952b860	\Windows\System32\WinMetadata\Windows.UI.winmd
0xc90c0952b9f0	\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.1940_none_7dd80d767cb5c7b0\msdelta.dll
0xc90c0952bb80	\$Directory
0xc90c0952bea0	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsFeedbackHub_1.1907.3152.0_x64__8wekyb3d8bbwe\S-1-5-21-3274565340-3808842250-3617890653-1001.pckgdep
0xc90c0952c1c0	\$Directory
0xc90c0952c350	\Windows\Fonts\timesbi.ttf
0xc90c0952c4e0	\Windows\Fonts\arial.ttf
0xc90c0952c800	\Windows\WinSxS\FileMaps\$$_system32_21f9a9c4a2f8b514.cdf-ms
0xc90c0952c990	\$Directory
0xc90c0952cb20	\Users\Elon\AppData\LocalLow\Microsoft\CryptnetUrlCache\Content\57C8EDB95DF3F0AD4EE2DC2B8CFD4157
0xc90c0952ccb0	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\Favicons-journal
0xc90c0952d160	\CMApi
0xc90c0952d2f0	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\Network\Cookies-journal
0xc90c0952d480	\Windows\Fonts\timesbd.ttf
0xc90c0952d610	\Windows\SysWOW64\npmproxy.dll
0xc90c0952d7a0	\Windows\Fonts\timesi.ttf
0xc90c0952dac0	\Windows\Fonts\arial.ttf
0xc90c0952dc50	\Users\Elon\AppData\LocalLow\Microsoft\CryptnetUrlCache\Content\FB0D848F74F70BB2EAA93746D24D9749
0xc90c0952dde0	\Windows\Fonts\ariali.ttf
0xc90c0952e100	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e
0xc90c0952e290	\Windows\System32\elsTrans.dll
0xc90c0952e420	\Windows\System32\iri.dll
0xc90c0952e5b0	\Program Files\WindowsApps\Microsoft.Office.OneNote_16001.12026.20112.0_x64__8wekyb3d8bbwe\AppxManifest.xml
0xc90c0952e740	\Windows\System32\msxml3r.dll
0xc90c0952ea60	\Windows\System32\spp.dll
0xc90c0952ebf0	\Endpoint
0xc90c0952ed80	\$Directory
0xc90c0952f0a0	\Windows\Prefetch\RUNTIMEBROKER.EXE-D2EE0952.pf
0xc90c0952f230	\Windows\Registration\R000000000006.clb
0xc90c0952f3c0	\Users\Elon\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\57C8EDB95DF3F0AD4EE2DC2B8CFD4157
0xc90c0952f550	\Windows\System32\Microsoft\Protect\S-1-5-18\User\Preferred
0xc90c0952f6e0	\Windows\System32\msxml3.dll
0xc90c0952f870	\Windows\Fonts\lucon.ttf
0xc90c0952fa00	\$Directory
0xc90c0952fb90	\Windows\System32
0xc90c0952fd20	\Users\Elon\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\FB0D848F74F70BB2EAA93746D24D9749
0xc90c0952feb0	\Program Files\WindowsApps\Microsoft.WindowsFeedbackHub_1.1907.3152.0_x64__8wekyb3d8bbwe\AppxManifest.xml
0xc90c095304f0	\Windows\Fonts\StaticCache.dat
0xc90c09530680	\Windows\System32\en-US\user32.dll.mui
0xc90c095309a0	\Windows\System32\RuntimeBroker.exe
0xc90c09530b30	\CMApi
0xc90c09530cc0	\Windows\Fonts\GOTHICI.TTF
0xc90c09531170	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\c75c459102230369_0
0xc90c09531490	\Users\Elon\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\AC\Microsoft\CryptnetUrlCache\MetaData\57C8EDB95DF3F0AD4EE2DC2B8CFD4157
0xc90c09531620	\Program Files\WindowsApps\Microsoft.SkypeApp_14.53.77.0_x64__kzf8qxf38zg5c\resources.pri
0xc90c09531940	\Windows\System32\clbcatq.dll
0xc90c09531ad0	\Windows\Fonts\seguisli.ttf
0xc90c09531c60	\Windows\System32\en-US\KernelBase.dll.mui
0xc90c09531df0	\Windows\System32\sspicli.dll
0xc90c09532110	\Windows\Fonts\seguisbi.ttf
0xc90c095322a0	\Endpoint
0xc90c09532430	\Windows\Fonts\seguisb.ttf
0xc90c095325c0	\Windows\Fonts\simsunb.ttf
0xc90c09532750	\Windows\Registration\R000000000006.clb
0xc90c095328e0	\Windows\System32\taskschd.dll
0xc90c09532a70	\Windows\Fonts\ARIALNI.TTF
0xc90c09532d90	\Users\Elon\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\AC\Microsoft\CryptnetUrlCache\MetaData\77EC63BDA74BD0D0E0426DC8F8008506
0xc90c09533240	\Windows\Fonts\ARIALN.TTF
0xc90c095333d0	\CMNotify
0xc90c09533560	\Windows\Fonts\ARIALNB.TTF
0xc90c095336f0	\Windows\System32\drivers\bthenum.sys
0xc90c09533880	\Windows\Fonts\ARIALNBI.TTF
0xc90c09533ba0	\Endpoint
0xc90c09533d30	\$Directory
0xc90c09533ec0	\Windows\Fonts\ariblk.ttf
0xc90c095341e0	\Windows\Fonts\wingding.ttf
0xc90c09534690	\Windows\Fonts\Sitka.ttc
0xc90c09534820	\Windows\System32\winevt\Logs\Microsoft-Windows-ReadyBoost%4Operational.evtx
0xc90c095349b0	\Windows\Fonts\tahoma.ttf
0xc90c09534b40	\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
0xc90c09534cd0	\Windows\Fonts\YuGothM.ttc
0xc90c09534e60	\Windows\System32\en-US\sppc.dll.mui
0xc90c09535180	\Windows\Fonts\sylfaen.ttf
0xc90c09535310	\Windows\System32\Tasks\Microsoft\Windows\SoftwareProtectionPlatform\SvcRestartTask
0xc90c095354a0	\Windows\ShellComponents\WindowsInternal.ComposableShell.Experiences.Switcher.dll
0xc90c09535630	\Windows\Fonts\webdings.ttf
0xc90c095357c0	\Windows\Fonts\simsun.ttc
0xc90c09535950	\Windows\Registration\R000000000006.clb
0xc90c09535ae0	\Windows\System32\sppc.dll
0xc90c09535c70	\Windows\WinSxS\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.19041.2006_none_919e9136cc8d4791
0xc90c09535e00	\Windows\Fonts\verdana.ttf
0xc90c09536120	\Windows\Fonts\symbol.ttf
0xc90c095362b0	\Windows\System32\IconCodecService.dll
0xc90c09536440	\$Directory
0xc90c095365d0	\Windows\Fonts\YuGothB.ttc
0xc90c09536760	\Windows\Fonts\YuGothL.ttc
0xc90c095368f0	\LOCAL\mojo.5488.5704.11562510935734410039
0xc90c09536a80	\LOCAL\mojo.5488.5704.11562510935734410039
0xc90c09536c10	\Windows\Fonts\trebuc.ttf
0xc90c09536da0	\Windows\Fonts\YuGothR.ttc
0xc90c095370c0	\Windows\Fonts\holomdl2.ttf
0xc90c09537250	\Windows\Fonts\AGENCYR.TTF
0xc90c09537700	\Windows\Fonts\BKANT.TTF
0xc90c09537890	\Windows\Fonts\BOD_PSTC.TTF
0xc90c09537a20	\Windows\Fonts\BERNHC.TTF
0xc90c09537bb0	\CMApi
0xc90c09537ed0	\Windows\Fonts\ALGER.TTF
0xc90c095381f0	\Windows\Fonts\BASKVILL.TTF
0xc90c09538380	\Windows\Fonts\BAUHS93.TTF
0xc90c09538510	\Windows\Fonts\BOD_CR.TTF
0xc90c095386a0	\Windows\Fonts\BOOKOS.TTF
0xc90c095386d0	蜨॓줌￿蜨॓줌￿
0xc90c09538830	\Windows\Fonts\BRADHITC.TTF
0xc90c095389c0	\Windows\Fonts\BRITANIC.TTF
0xc90c09538b50	\Windows\Fonts\BROADW.TTF
0xc90c09538e70	\Windows\Fonts\BRUSHSCI.TTF
0xc90c09539190	\Windows\Fonts\BOD_BLAR.TTF
0xc90c095394b0	\Windows\Fonts\BRLNSR.TTF
0xc90c095397d0	\chrome.5364.4.138522682
0xc90c09539960	\Windows\Fonts\BOD_R.TTF
0xc90c09539af0	\Windows\Fonts\BRLNSDB.TTF
0xc90c09539c80	\Windows\Fonts\ARLRDBD.TTF
0xc90c0953a130	\Windows\Fonts\BELL.TTF
0xc90c0953a2c0	\chrome.5364.5.49291140
0xc90c0953a5e0	\Windows\System32\WindowsPowerShell\v1.0\pwrshsip.dll
0xc90c0953a770	\Windows\Fonts\LEELAWDB.TTF
0xc90c0953aa90	\Windows\Microsoft.NET\assembly\GAC_64\System.Data\v4.0_4.0.0.0__b77a5c561934e089\System.Data.dll
0xc90c0953ac20	\Windows\System32\msisip.dll
0xc90c0953adb0	\Windows\Fonts\LBRITED.TTF
0xc90c0953b0d0	\Windows\Fonts\CALIFR.TTF
0xc90c0953b260	\Windows\Fonts\CALIST.TTF
0xc90c0953b3f0	\Windows\Fonts\GOUDOSI.TTF
0xc90c0953b710	\Windows\System32\en-US\winnlsres.dll.mui
0xc90c0953b8a0	\Windows\Microsoft.NET\assembly\GAC_64\System.Data\v4.0_4.0.0.0__b77a5c561934e089\System.Data.dll
0xc90c0953ba30	\Windows\Fonts\LFAXDI.TTF
0xc90c0953bbc0	\$Directory
0xc90c0953bd50	\Windows\Fonts\LSANSDI.TTF
0xc90c0953bee0	\Windows\System32\wshext.dll
0xc90c0953c200	\Windows\System32\AppxSip.dll
0xc90c0953c390	\Windows\Fonts\LFAXD.TTF
0xc90c0953c520	\Program Files (x86)\Microsoft\Edge\Application\126.0.2592.87\Locales\en-US.pak
0xc90c0953c6b0	\Windows\Fonts\BSSYM7.TTF
0xc90c0953c840	\Windows\Fonts\GOUDOSB.TTF
0xc90c0953c9d0	\Windows\Fonts\HTOWERTI.TTF
0xc90c0953cb60	\Windows\Fonts\LBRITEI.TTF
0xc90c0953ccf0	\Windows\assembly\NativeImages_v4.0.30319_64\System.Data\17cab893a98c4cb9a9c07ee75cffa230\System.Data.ni.dll.aux
0xc90c0953ce80	\Windows\Fonts\LBRITEDI.TTF
0xc90c0953d1a0	\Windows\Fonts\LFAXI.TTF
0xc90c0953d330	\Windows\Fonts\LSANSD.TTF
0xc90c0953d4c0	\Windows\Fonts\LSANSI.TTF
0xc90c0953d650	\Windows\Microsoft.NET\assembly\GAC_64\System.Data\v4.0_4.0.0.0__b77a5c561934e089\System.Data.dll
0xc90c0953d7e0	\Windows\Fonts\LTYPEB.TTF
0xc90c0953dc90	\$Directory
0xc90c0953e140	\Windows\Fonts\PERBI___.TTF
0xc90c0953e910	\$Directory
0xc90c0953eaa0	\$Directory
0xc90c0953f270	\Windows\Fonts\MSUIGHUB.TTF
0xc90c0953f400	\Windows\Fonts\PERB____.TTF
0xc90c0953f720	\Windows\Fonts\LTYPEBO.TTF
0xc90c0953f8b0	\$Directory
0xc90c0953fa40	\Windows\Fonts\PERI____.TTF
0xc90c0953fbd0	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.SkypeApp_14.53.77.0_x64__kzf8qxf38zg5c\ActivationStore.dat
0xc90c0953fd60	\Windows\Fonts\PERTIBD.TTF
0xc90c09540850	\Windows\Fonts\LTYPEO.TTF
0xc90c09540d00	\$Directory
0xc90c095411b0	\Windows\System32\en-US\crypt32.dll.mui
0xc90c095414d0	\Program Files (x86)\Microsoft\Edge\Application\126.0.2592.87\resources.pak
0xc90c09b199b0	\PIPE_EVENTROOT\CIMV2SCM EVENT PROVIDER
0xc90c09b1b440	\$Directory
0xc90c09b1b5d0	\Users\Elon\AppData\Local\Microsoft\Windows\WebCache\V01tmp.log
0xc90c09b1cbb0	\Windows\System32\ApplicationFrameHost.exe
0xc90c09b1d380	\Windows\System32\en-US\KernelBase.dll.mui
0xc90c09b1dce0	\Windows\System32\spfileq.dll
0xc90c09b20260	\Windows\System32\SEMgrSvc.dll
0xc90c09b203f0	\$ConvertToNonresident
0xc90c09b20580	\Windows\System32\en-US\user32.dll.mui
0xc90c09b20710	\Windows\System32\en-US\kernel32.dll.mui
0xc90c09b20ee0	\Windows\System32\wscinterop.dll
0xc90c09b21520	\Program Files (x86)\Microsoft\Edge\Application\126.0.2592.87
0xc90c09b21840	\$Directory
0xc90c09b21cf0	\Windows\Fonts\times.ttf
0xc90c09b224c0	\Windows\System32\en-US\edgehtml.dll.mui
0xc90c09b227e0	\$Directory
0xc90c09b22970	\$Directory
0xc90c09b23140	\LOCAL\mojo.5488.5628.6337854750607911352
0xc90c09b23aa0	\Windows\System32
0xc90c09b24270	\Windows\System32\svchost.exe
0xc90c09b24a40	\Windows\System32\en-US\KernelBase.dll.mui
0xc90c09b24bd0	\Windows\System32\RuntimeBroker.exe
0xc90c09b25080	\Endpoint
0xc90c09b25e90	\Windows\Fonts\timesbd.ttf
0xc90c09b261b0	\Program Files\WindowsApps\Microsoft.WindowsCalculator_10.1906.55.0_x64__8wekyb3d8bbwe\resources.pri
0xc90c09b29540	\$Directory
0xc90c09b296d0	\Windows\Fonts\segoeuib.ttf
0xc90c09b29d10	\Windows\System32\BthTelemetry.dll
0xc90c09b2a350	\Windows\System32\en-US\dui70.dll.mui
0xc90c09b2a990	\Program Files (x86)\Microsoft\Edge\Application\126.0.2592.87
0xc90c09b2acb0	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\EdgeCoupons\coupons_data.db\000010.ldb
0xc90c09b2b2f0	\Users\Elon\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\Settings\settings.dat
0xc90c09b2b610	\$ConvertToNonresident
0xc90c09b2b930	\Windows\System32\AppxApplicabilityEngine.dll
0xc90c09b2bde0	\LOCAL\mojo.5488.5628.6337854750607911352
0xc90c09b2ca60	\Windows\Fonts\timesbi.ttf
0xc90c09b2d6e0	\Windows\System32\upshared.dll
0xc90c09b2f300	\Program Files\WindowsApps\Microsoft.WindowsCalculator_10.1906.55.0_x64__8wekyb3d8bbwe\Assets\CalcMDL2.ttf
0xc90c09b2f620	\Program Files\WindowsApps\Microsoft.WindowsCalculator_10.1906.55.0_x64__8wekyb3d8bbwe\Assets\CalcMDL2.ttf
0xc90c09b30430	\Windows\System32\en-US\combase.dll.mui
0xc90c09b313d0	\Windows\System32\WinMetadata\Windows.UI.winmd
0xc90c09b316f0	\$Directory
0xc90c09b31ec0	\Windows\Fonts\seguisb.ttf
0xc90c09b32e60	\Windows\Fonts\arialbd.ttf
0xc90c09b34760	\Windows\System32\ngcsvc.dll
0xc90c09b34c10	\Windows\System32\en-US\twinapi.appcore.dll.mui
0xc90c09b353e0	\Windows\Registration\R000000000006.clb
0xc90c09b366a0	\CMApi
0xc90c09b39710	\Windows\Fonts\timesi.ttf
0xc90c09b3caa0	\Windows\System32\Microsoft.Bluetooth.Service.dll
0xc90c09b3d8b0	\Windows\System32\en-US\winnlsres.dll.mui
0xc90c09b3fe30	\Windows\System32\en-US\windows.storage.dll.mui
0xc90c09b40790	\$Directory
0xc90c09b41730	\Users\Elon\AppData\Local\Microsoft\Edge\User Data\Default\WebAssistDatabase-journal
0xc90c09b42540	\Users\Elon\AppData\Local\Packages\Microsoft.Windows.ShellExperienceHost_cw5n1h2txyewy\Settings\settings.dat
0xc90c09b42860	\Windows\System32\UIRibbonRes.dll
0xc90c09b429f0	\Users\Elon\AppData\Local\Packages\Microsoft.Windows.ShellExperienceHost_cw5n1h2txyewy\Settings\settings.dat.LOG1
0xc90c09b442f0	\Users\Elon\AppData\Local\Packages\Microsoft.Windows.ShellExperienceHost_cw5n1h2txyewy\Settings\settings.dat.LOG2
0xc90c09b45290	\$ConvertToNonresident
0xc90c09b47680	\Dev\Query
0xc90c09b48650	蚨঴줌￿蚨঴줌￿
0xc90c09b495c0	\Dev\Query
0xc90c09b4cae0	\Users\Elon\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\Settings\settings.dat.LOG1
0xc90c09b4e570	\$Directory
0xc90c09b50320	\$Directory
0xc90c09b579e0	\Windows\System32\en-US\mswsock.dll.mui
0xc90c09b57d00	\$Directory
0xc90c09b581b0	\Windows\System32\DriverStore\FileRepository\prnms003.inf_amd64_63cd996b3eeb2f69\Amd64\PrintConfig.dll
0xc90c0a2ab190	\$NonCachedIo
0xc90c0a538a40	\$NonCachedIo
0xc90c0a5502e0	\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Client-Features-Package06~31bf3856ad364e35~amd64~~10.0.19041.2006.cat
0xc90c0a550730	\Windows\System32\drivers\mrxdav.sys
0xc90c0a554670	\$NonCachedIo
0xc90c0a555d70	\$NonCachedIo
0xc90c0a555ee0	\$NonCachedIo
0xc90c0a568420	\Windows\System32\drivers\bthenum.sys
0xc90c0a603e00	\Windows\System32\RuntimeBroker.exe
0xc90c0a605890	\Windows\System32\ksuser.dll
0xc90c0a6082c0	\Endpoint
0xc90c0a6085e0	\$Directory
0xc90c0a609d50	\Users\Elon\AppData\Roaming\Thunderbird\Profiles\3g9uyosd.default-esr\cert9.db
0xc90c0a60b1a0	\Windows\Registration\R000000000006.clb
0xc90c0a60c5f0	\Windows\System32\Dism\DismCorePS.dll
0xc90c0a60c780	\Endpoint
0xc90c0a60d8b0	\Windows\System32\Dism\ImagingProvider.dll
0xc90c0a60da40	\$Directory
0xc90c0a60dbd0	\Windows\Fonts\calibri.ttf
0xc90c0a60dd60	\Windows\System32\en-US\ApplicationFrame.dll.mui
0xc90c0a60e3a0	\Endpoint
0xc90c0a60e9e0	\CMApi
0xc90c0a60f4d0	\Windows\System32\Dism\WimProvider.dll
0xc90c0a60f980	\Windows\Registration\R000000000006.clb
0xc90c0a60fb10	\Endpoint
0xc90c0a610ab0	\Windows\System32\en-US\winmm.dll.mui
0xc90c0a6118c0	\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
0xc90c0a611d70	\Windows\System32
0xc90c0a613b20	\Windows\System32\en-US\Windows.Web.dll.mui
0xc90c0a615420	\Windows\System32\Wpc.dll
0xc90c0a616d20	\Windows\System32\en-US\svchost.exe.mui
0xc90c0a616eb0	\Windows\Fonts\StaticCache.dat
0xc90c0a6171d0	\Windows\System32
0xc90c0a618490	\Windows\System32\Windows.System.Diagnostics.dll
0xc90c0a618940	\Windows\System32\en-US\windows.storage.dll.mui
0xc90c0a619110	\Program Files (x86)\Microsoft\Edge\Application\126.0.2592.87
0xc90c0a6192a0	\Program Files (x86)\Microsoft\Edge\Application\126.0.2592.87
0xc90c0a6198e0	\Windows\Fonts\segoeui.ttf
0xc90c0a619c00	\CMApi
0xc90c0a619d90	\Windows\System32\Windows.UI.Xaml.Resources.rs4.dll
0xc90c0a61a3d0	\CMApi
0xc90c0a61aa10	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.SkypeApp_14.53.77.0_x64__kzf8qxf38zg5c\ActivationStore.dat.LOG1
0xc90c0a61ad30	\Windows\System32\WinMetadata\Windows.System.winmd
0xc90c0a61b370	\Windows\Registration\R000000000006.clb
0xc90c0a61c630	\Windows\System32\WwaApi.dll
0xc90c0a61dc10	\Windows\System32\en-US\KernelBase.dll.mui
0xc90c0a61e700	\Program Files (x86)\Microsoft\Edge\Application\126.0.2592.87\v8_context_snapshot.bin
0xc90c0a61e890	\Program Files (x86)\Microsoft\Edge\Application\126.0.2592.87\resources.pak
0xc90c0a61f6d0	੡줌￿੡줌￿
0xc90c0a61fb50	\Program Files (x86)\Microsoft\Edge\Application\126.0.2592.87\Locales\en-US.pak
0xc90c0a61fe70	\Program Files (x86)\Microsoft\Edge\Application\126.0.2592.87\msedge_100_percent.pak
0xc90c0a620190	\Program Files (x86)\Microsoft\Edge\Application\126.0.2592.87\msedge_200_percent.pak
0xc90c0a620320	\ProgramData\Mozilla-1de4eec8-1241-4177-a864-e594e8d1fb38\UpdateLock-D78BF5DD33499EC2
0xc90c0a621130	\Windows\Registration\R000000000006.clb
0xc90c0a621db0	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e
0xc90c0a6228a0	\Windows\System32\en-US\Windows.Storage.Search.dll.mui
0xc90c0a622ee0	\Windows\System32\ieproxy.dll
0xc90c0a6247e0	\$Directory
0xc90c0a6260e0	\CMApi
0xc90c0a627210	\Windows\System32\bthserv.dll
0xc90c0a627850	\Windows\System32\sfc.dll
0xc90c0a627d00	\Windows\System32\WebRuntimeManager.dll
0xc90c0a6284d0	\Windows\System32\msacm32.dll
0xc90c0a628980	\CMNotify
0xc90c0a628ca0	\Windows\System32\winevt\Logs\Microsoft-Windows-BitLocker%4BitLocker Management.evtx
0xc90c0a629150	\Windows\System32\PrinterCleanupTask.dll
0xc90c0a6292e0	\$Directory
0xc90c0a629600	\Windows\System32\msdmo.dll
0xc90c0a629920	\CMNotify
0xc90c0a62a410	\CMApi
0xc90c0a62b6d0	\$ConvertToNonresident
0xc90c0a62c1c0	\Users\Elon\AppData\Roaming\Thunderbird\Profiles\3g9uyosd.default-esr\key4.db
